Column1,Column2,Column3,Column4
@wearetheelite4,"RT @arms_meta: @elonmusk Support us and join our NFT project
#nft #crypto #cryptocurrency #earn #trading #interiordesign #usa #india #china #twitter #instagood #instagram #money #metaverse #gameofthrones #freefire #pubgmobile #playboicarti #play #followforfollowback",https://twitter.com/wearetheelite4/status/1483923580425744384,"January 20, 2022 at 06:05AM"
@Christo18640799,"WELCOME TO @METACELO!

The First Play-To-Earn Metaverse NFT Game built on Celo Network!

#NFT #CELO #Metaverse #MetaCelo #Whitelist #GameFi

(Tag 3 Friends) https://t.co/cLEvey4bIj",https://twitter.com/Christo18640799/status/1483923580773675008,"January 20, 2022 at 06:05AM"
@Kn1ghtofW4nds,"RT @EverRiseKing: I have been apart of projects in the past but nothing compares to this. 

Everyone is treated equally and has a voice. #EverOwn is also used internally as a voting system!

Nothing is impossible! 🚀📈

#EverRise #Binance #BSC #BNB #ETH #Polygon #Crypto #DeFi #Metaverse #NFTs https://t.co/bWuEsbU04y",https://twitter.com/Kn1ghtofW4nds/status/1483923582896029698,"January 20, 2022 at 06:05AM"
@mrtkurtulus,"RT @alqsyy: Metaversies might actually take over the Metaverse so let’s do a giveaway today! 👾

1x #NFT worth 0.6 #ETH (1900$) to win 🎉

✅Follow @Metaversies
✅Like + RT + tag 3 friends
✅Join https://t.co/msoBsRx5Xn

#NFTCommunity #NFT https://t.co/ORBNDg8bHr",https://twitter.com/mrtkurtulus/status/1483923583231475712,"January 20, 2022 at 06:05AM"
@JeffIYPK,"RT @Shaughnessy119: 10/ FLUFs can breed, @jamie247 called out the larger implications early on

""By breeding... you can create Fluflets with the combined traits... which affect not just the avatars but their whole worlds, gameplay and forms of access across the Metaverse.""

https://t.co/77X8FYbLPy",https://twitter.com/JeffIYPK/status/1483923583697326080,"January 20, 2022 at 06:05AM"
@ing_andres_m,"RT @KitsumonWorld: 🚨BIG REVEAL🚨

We have partnered up with 💎ADIA💎

Having worked on games like Call of Duty and Apex Legends, ADIA provides us with a highly professional team to design our 3D #Kitsumon models

Read the full announcement here
👇👇👇
https://t.co/tnUXKHaRZ2

#MOBA #P2E #Metaverse https://t.co/4Ypl7JDDpn",https://twitter.com/ing_andres_m/status/1483923583986544647,"January 20, 2022 at 06:05AM"
@Ladycake101,"RT @HwanniePromotes: Devolution Metaverse is a 2 months old project. Check this AMAZING trailer! https://t.co/WmDxtPT0pW

Don't miss the chance to win up to $10,000! You can find the terms and conditions on the graphic!
Tg: https://t.co/HTz271x9nG
Tg Song: https://t.co/UYOrv8fMfa
Current mcap: 9 mio. https://t.co/wk65Ttm95W",https://twitter.com/Ladycake101/status/1483923584641040389,"January 20, 2022 at 06:05AM"
@Daiichikeu,"RT @DragonPavilion: Have you Clicked on @DragonPavilion Battle Arena😎

Come Try Our Sandbox🤩
Open to everyone➡️https://t.co/fhn81Pe2H2

Phase 2 whitelist available📢

Join https://t.co/h82RwaOkBJ

#CNFT #cnftproject #ada #CardanoNFT #DragonPavilion #justthebeginning #CNFTCommunity
#P2E #Metaverse https://t.co/EngjPlQ20e https://t.co/0H5eUAoUNx",https://twitter.com/Daiichikeu/status/1483923584775245824,"January 20, 2022 at 06:05AM"
@b_sahin91,"RT @IbaxNetwork: #IBAX #Airdrop is coming next week! Please join and stay with us.
Discord: https://t.co/u9TPdJDeVb
Telegram: https://t.co/l2hPjrbb3T
YouTube: https://t.co/eLJvfKgVZ1
Website: https://t.co/8OtelI8YsL

#Metaverse #NFTGiveaway #NFTs #NFTCommunity  #ETH #Bitcoin https://t.co/fI2eUqc16M",https://twitter.com/b_sahin91/status/1483923585571950602,"January 20, 2022 at 06:05AM"
@XxplosiveZenon,"RT @XxplosiveZenon: @meshari79441510 Amazing growth ❤❤ 
There's still plenty of time for people to jump in, but don't wait too much longer! 

#HellsingInu #HellsingTo1Bill #P2E #NFTGame #Metaverse 
👉#AxieInfinity #ufogaming #GodsUnchained #SAND",https://twitter.com/XxplosiveZenon/status/1483923585681211397,"January 20, 2022 at 06:05AM"
@chowcowbebes,"RT @PixelDucks: 7,777 Ducks flock to the Metaverse… Are you ready? 🐥

January 2022 https://t.co/BxQ10Bkwe5",https://twitter.com/chowcowbebes/status/1483923591037333504,"January 20, 2022 at 06:05AM"
@NavidM1,"RT @YieldYeti: GIVE ME THE YIELD 
GIVE ME THE YETI
GIVE ME THE YIELD 
GIVE ME THE YETI
GIVE ME THE YIELD 
GIVE ME THE YETI
GIVE ME THE YIELD 
GIVE ME THE YETI
GIVE ME THE YIELD 
GIVE ME THE YETI

🚀🚀🚀

#PlayToEarn 
#Metaverse 
#NFTs 
#Airdrops 
#DeFi 

🚀🚀🚀 https://t.co/PqjZwIIJ4E",https://twitter.com/NavidM1/status/1483923591171391490,"January 20, 2022 at 06:05AM"
@surfgangb,VR Chat is the hood version of the Metaverse,https://twitter.com/surfgangb/status/1483923592685436937,"January 20, 2022 at 06:05AM"
@biologisjst,RT @KriptoAykut_: Beni takip edip bu twiti retweet yapan ve telegram duyuru kanalına katılan herkese 20 günlük Sinyal gurubu ücretsiz. #Raca #Bitcoin #Ceek #solana #avax #Cardano #sand #mana #mina #binance #metaverse #web3 #altcoin,https://twitter.com/biologisjst/status/1483923595202121731,"January 20, 2022 at 06:05AM"
@cyberkhan69,"RT @xrpRobinH00d: 🤩Giveaway alert!🤩

Steadily growing @Xdragonites Team invites you to join!

3 lucky winners will get 5k $DBX

To enter:
✅Follow @xrpRobinH00d &amp; @Xdragonites
✅Like, RT &amp; Tag 3 friends

⏱Winner will be announced after 24hr⏱

#XRPL #NFT #Metaverse #XDragonites #DBX #Xumm https://t.co/Ld1cPdo2B2",https://twitter.com/cyberkhan69/status/1483923596145610756,"January 20, 2022 at 06:05AM"
@ckarssenberg,"RT @AltcoinAdvisor_: With which of these gems will we earn the most this year?

@CheemsInu #cheems #CHEEMSARMY

@GalaxyHeroesGHC #GalaxyHeroes
$GHC

@buffdogecoin #buffdoge #buffdogearmy

@RichQuack #RichQUACK #QuackArmy 

#crypto #NFTs #Metaverse #BabyDogeCoin #Saitama",https://twitter.com/ckarssenberg/status/1483923597349560322,"January 20, 2022 at 06:05AM"
@BAAAAAAHHHHHHH,"RT @FEGtoken: @CoinMarketCap The current #metaverse is revolutionary, but is it smart?

#SmartMetaverse",https://twitter.com/BAAAAAAHHHHHHH/status/1483923597378953217,"January 20, 2022 at 06:05AM"
@Wayara6,"RT @CyborgApesNFT: Happy to announce collab with @botborgs 🤝
Excited to see what they are building and can't wait to see CAs in Botborgs Metaverse👊

Giveaway 1 Cyborg Ape NFT + 1 SOL 
To Enter:
- Like and RT this tweet
- Follow 
@CyborgApesNFT 
 &amp; 
@Botborgs
 
2 winners in 24h 🤝

 #SolanaNFTs",https://twitter.com/Wayara6/status/1483923600398856194,"January 20, 2022 at 06:05AM"
@Amiraqa80,"RT @sajjad_bahari: @Imaginary_Ones 2022, the year of #BlueSparrow CEX?  And Web 3.0? 
#BlueSparrow, with NFTs, Web 3.0 and the Technologies Enabling the #Metaverse, will be brilliant in 2022!!!
#bluesparrowETH 
#BlueSparrowtoken 
#BlueSparrowCommunity 
#bluesparrow 
#Bluesparrowcharity 
#ETH https://t.co/PmW4ivmCVy",https://twitter.com/Amiraqa80/status/1483923601254457349,"January 20, 2022 at 06:05AM"
@Felixccia,"RT @ROYALMETACATS: #RoyalMetacats is a collection of 10,000 unique exceptional NFT, collected on the Ethereum Blockchain

Royal Metacats is your ticket into the largest and fastest-growing NFT Space

Jump in now 😺💙🚀
You’re still early

#NFT #NFTCommunity #NFTdrop #nftcollectors #NFTs #Metaverse",https://twitter.com/Felixccia/status/1483923601724424193,"January 20, 2022 at 06:05AM"
@LgoNft,"TWITTER

WELCOME TO THE FAMILY LGO#47

🏆🚀15 SOLANA GIVEAWAY 🚀🏆

🏹 Retweet your LGO 🤩 

#Solana #nft #Giveaway #MetaverseNFT #Metaverse #lgo #NFT #NFTGiveaway #NFTCommunity #crypto #NFTcollectibles https://t.co/8o7JaNofla",https://twitter.com/LgoNft/status/1483938634441101318,"January 20, 2022 at 07:05AM"
@shh3sure,"RT @PixelDucks: 7,777 Ducks flock to the Metaverse… Are you ready? 🐥

January 2022 https://t.co/BxQ10Bkwe5",https://twitter.com/shh3sure/status/1483938635753811969,"January 20, 2022 at 07:05AM"
@sbnatyara,"RT @HwanniePromotes: Devolution Metaverse is a 2 months old project. Check this AMAZING trailer! https://t.co/WmDxtPT0pW

Don't miss the chance to win up to $10,000! You can find the terms and conditions on the graphic!
Tg: https://t.co/HTz271x9nG
Tg Song: https://t.co/UYOrv8fMfa
Current mcap: 9 mio. https://t.co/wk65Ttm95W",https://twitter.com/sbnatyara/status/1483938635817041920,"January 20, 2022 at 07:05AM"
@2hyHarry,"RT @RadioCacaNFT: 📚 Wiki https://t.co/X5cMmmgNCq

Join the fun. #Metamon Island 🐾 blockchain game
https://t.co/g7709kNXZl

See the #NFT Market 👨‍💻 (2+ billion dollars in trading volume within two months)
https://t.co/zGXpioB3xg

Leading the #Metaverse charge since 📺
https://t.co/jId3GYXtpG
#RACA",https://twitter.com/2hyHarry/status/1483938636647251975,"January 20, 2022 at 07:05AM"
@Brenman8Scott,"RT @XYOPepe: Telling you now...VR is the future. This will shrink over time and we will be wearing glasses that will help us navigate (location *cough* $xyo), make calls, give us info without typing and they will overtake mobile phones.

#metaverse #nft #crypto #cryptocurrency #bitcoin https://t.co/rAbqetPfjU",https://twitter.com/Brenman8Scott/status/1483938637947539461,"January 20, 2022 at 07:05AM"
@nkgl,"RT @PatrickWGilmore: Starting next month, I will be working at @Meta, helping to build a CDN for the Metaverse.",https://twitter.com/nkgl/status/1483938637997821952,"January 20, 2022 at 07:05AM"
@CiupanuV,"@PancakeSwap The next GEM can be this, Metaverse included
- Cloud streamed thanks to NVidia RTX Technology
- TipsyWorld - A digital playground for adults
@TipsyLabs

 #tipsyonline #tipsyfans #AI #VR
#tipsylabs #crypto #BitcoinCash #staking #tipsyworld #MetaverseNFT https://t.co/3S7Yf2NxWq",https://twitter.com/CiupanuV/status/1483938638090100746,"January 20, 2022 at 07:05AM"
@DeiraKizuna,RT @schnedwob: big things happening in the metaverse rn https://t.co/G2dZFc1qjp,https://twitter.com/DeiraKizuna/status/1483938639847514113,"January 20, 2022 at 07:05AM"
@PlugWorld_,"RT @1800GotNFTs: Grand opening of the ""Roach Motel"" tonight!

join @85SouthShow  @GMetaOne in the metaverse in cryptovoxels!

(come find me 1800gotnfts at the event for a free NFT)

Grand Opening , 6 - 10 pm EST 

link - https://t.co/8viSu4wPlQ

#NFT #NFTs #NFTCommunity #metaverse https://t.co/BcXuoGGbkf",https://twitter.com/PlugWorld_/status/1483938641332297730,"January 20, 2022 at 07:05AM"
@Kevinnn43253,"RT @YieldYeti: GIVE ME THE YIELD 
GIVE ME THE YETI
GIVE ME THE YIELD 
GIVE ME THE YETI
GIVE ME THE YIELD 
GIVE ME THE YETI
GIVE ME THE YIELD 
GIVE ME THE YETI
GIVE ME THE YIELD 
GIVE ME THE YETI

🚀🚀🚀

#PlayToEarn 
#Metaverse 
#NFTs 
#Airdrops 
#DeFi 

🚀🚀🚀 https://t.co/PqjZwIIJ4E",https://twitter.com/Kevinnn43253/status/1483938643043819521,"January 20, 2022 at 07:05AM"
@knightcube,RT @aviralbhat: Microsoft buying Activision for $69B tells you how strongly the company has intent to win in the Metaverse,https://twitter.com/knightcube/status/1483938644188557316,"January 20, 2022 at 07:05AM"
@KonusanSamet,@Microsoft Are you considering opening a decentraland (MANA) office in the Metaverse world? @decentraland  ga,https://twitter.com/KonusanSamet/status/1483938646667448325,"January 20, 2022 at 07:05AM"
@missufewinxxx,"RT @Xoasis_MST: Ready? 🪐
In very short time we'll be standing side by side among the Metaverse on which X-Oasis is built. 

Join our Discord:https://t.co/M302FmfP8b

Website:https://t.co/ig1bZH3EEl

Founder：@017Capital
-----------
NO PLAYER NO.1 , TO BE THE HOST https://t.co/adH8GzQ6hf",https://twitter.com/missufewinxxx/status/1483938647171026944,"January 20, 2022 at 07:05AM"
@NonameHuabe,"RT @YieldYeti: GIVE ME THE YIELD 
GIVE ME THE YETI
GIVE ME THE YIELD 
GIVE ME THE YETI
GIVE ME THE YIELD 
GIVE ME THE YETI
GIVE ME THE YIELD 
GIVE ME THE YETI
GIVE ME THE YIELD 
GIVE ME THE YETI

🚀🚀🚀

#PlayToEarn 
#Metaverse 
#NFTs 
#Airdrops 
#DeFi 

🚀🚀🚀 https://t.co/PqjZwIIJ4E",https://twitter.com/NonameHuabe/status/1483938647481233410,"January 20, 2022 at 07:05AM"
@CiupanuV,"@PancakeSwap The next GEM can be this, Metaverse included
- Cloud streamed thanks to NVidia RTX Technology
- TipsyWorld - A digital playground for adults
@TipsyLabs

 #tipsyonline #tipsyfans #AI #VR
#tipsylabs #crypto #BitcoinCash #staking #tipsyworld #MetaverseNFT https://t.co/3S7Yf2NxWq",https://twitter.com/CiupanuV/status/1483938649079177220,"January 20, 2022 at 07:05AM"
@Chateau_Inari,"RT @Cambodius: Since November 4th,

- Bitcoin $BTC  AND Ethereum $ETH is on sale! Take 36% off! 

- Dogecoin $DOGE is 50% off!

- Innovation stocks in $ARKK are down 33% 

- Upcoming metaverse launch: Inari $Inari @TokenInari with a low mc of under $3m",https://twitter.com/Chateau_Inari/status/1483938650593406976,"January 20, 2022 at 07:05AM"
@JStockton27,"RT @VETPricePredict: 300K TOKEN $MVG GIVEAWAY!

💎 #Metaverse

-#P2EGame  w/#StakingRewards
-AAA Game w/#UNREALENGINE5 graphics
-#NFT Characters/Items
-God of War dev
-Blizzard dev

Must:
1. Like/retweet/follow me
2. Follow @MadVikingGames
3. Tag 3 friends

#P2E #VeFam #VeChain $VET @assetsoverliar1 https://t.co/i6dg1jTCit",https://twitter.com/JStockton27/status/1483938651084103682,"January 20, 2022 at 07:05AM"
@Skvngr2,"RT @PuffYatty: Microsoft now owns:

- github
- minecraft
- a crypto patent
- xbox
- Activision Blizzard

a MAJOR metaverse / NFT play is inevitable https://t.co/xURjlszPAe",https://twitter.com/Skvngr2/status/1483938653437059072,"January 20, 2022 at 07:05AM"
@bearcrog,RT @AltcoinDon: FINAL WARNING ⚠️ $BEZOGE @bezoge WILL pull a $SHIB but on a MUCH larger scale 📈 This will be the future of gaming/Metaverse 💎🤝 @BezogeGame @Carrie4Bezoge @theBezogeBros @BezogeArmy @Bezogetothemoon https://t.co/62g9vcqg0U,https://twitter.com/bearcrog/status/1483938654284300290,"January 20, 2022 at 07:05AM"
@cdhenry_xr,"this is great: now do the #Metaverse !

https://t.co/ehyTaexdEh",https://twitter.com/cdhenry_xr/status/1483938654582050819,"January 20, 2022 at 07:05AM"
@KonusanSamet,@Microsoft Are you considering opening a decentraland (MANA) office in the Metaverse world? @decentraland,https://twitter.com/KonusanSamet/status/1483938654615658502,"January 20, 2022 at 07:05AM"
@WEAV3io,"RT @subnationgg: Where the heck is today's @VR3SD when you need it? Oh wait, it's right here with the latest and greatest on the Metaverse, NFTs, crypto, Web3 culture and more - all in a single minute. Only from Subnation. https://t.co/2c0r2gZeHz",https://twitter.com/WEAV3io/status/1483938655236280320,"January 20, 2022 at 07:05AM"
@Marcrypto6,"RT @Marcrypto6: If you like #ElrondNetwork and #ElrondNFTs you will LOVE this team and project ⚡💎🔥🚀
Great @ElrondHunters bots Collection 3 currently minting 💎
Staking options, rewards, #Metaverse 
Token and much more
Join the discord to find out more
👉🏽https://t.co/UNwDXikVh4 https://t.co/BZwnBhXEiK",https://twitter.com/Marcrypto6/status/1483938656553521156,"January 20, 2022 at 07:05AM"
@asripeni_,"RT @PixelDucks: 7,777 Ducks flock to the Metaverse… Are you ready? 🐥

January 2022 https://t.co/BxQ10Bkwe5",https://twitter.com/asripeni_/status/1483938657933611008,"January 20, 2022 at 07:05AM"
@KonusanSamet,@Microsoft Are you considering opening a decentraland (MANA) office in the Metaverse world? @decentraland  g,https://twitter.com/KonusanSamet/status/1483938660919742467,"January 20, 2022 at 07:05AM"
@papavanzh,"RT @PuffYatty: Microsoft just paid 1.5x the total market cap of all NFTs to buy a company to help with it's metaverse &amp; NFT plans.

Yes, you are early",https://twitter.com/papavanzh/status/1483938663167889410,"January 20, 2022 at 07:05AM"
@Gokturktosun,"RT @IbaxNetwork: IBAX Airdrop is now live! You can get up to 100,000 IBXC . 
https://t.co/NePHh1DUpV
The earlier you participate in the airdrop, the more rewards you get, so hurry up and join us! 
#IBAX #Airdrop #cryptocurrency #Metaverse #Giveaways #NFT https://t.co/eZX8HoZx5C",https://twitter.com/Gokturktosun/status/1483938663268593665,"January 20, 2022 at 07:05AM"
@JeffBro41002518,"WELCOME TO @METACELO!

The First Play-To-Earn Metaverse NFT Game built on Celo Network!

#NFT #CELO #Metaverse #MetaCelo #Whitelist #GameFi

(Tag 3 Friends) https://t.co/MNeu4H5kYk",https://twitter.com/JeffBro41002518/status/1483938665164328960,"January 20, 2022 at 07:05AM"
@lil_schmeat,RT @schnedwob: big things happening in the metaverse rn https://t.co/G2dZFc1qjp,https://twitter.com/lil_schmeat/status/1483938666036793351,"January 20, 2022 at 07:05AM"
@Nachosychetos,"RT @CrYpToM4No: @binance I will be waiting for you at the center of #metaverse, with my photo #nft exposition #marketplace and others incomes for the interactions with others members named #socialize2earn. The $GMM launch is on Q1 2022 #GAMIUM. @gamiumcorp https://t.co/rl5z61vqRN",https://twitter.com/Nachosychetos/status/1483938666452070400,"January 20, 2022 at 07:05AM"
@bubblepopcycle,"RT @Bakercrypt0: Believe the Metaverse should be decentralized?

@etherminators are a Symbol in the Fight for the Open Metaverse

💯They are now revealing your #NFT immediately after you mint

Mint for only 0.05 Ξ
https://t.co/5l2u7FwJO3

#NFTs #NFTCommunity #NFTCommmunity #nftart #nftcollector https://t.co/dUM1u1Giwa",https://twitter.com/bubblepopcycle/status/1483953693724934144,"January 20, 2022 at 08:05AM"
@thichthatsu,"$BOOB is amazing.
Be ready for the big pump and enjoy this perfect $boob.
https://t.co/eOr8FQ4T2t
$BETA $COCOS $LRC $THETA $FTT $FLOW $JASMY $FRM $ENJ $KLAY $LUNA $XMR $DYDX $COS $MBOX $CLV $FOR $CTSI $RARE $VTHO #Airdrop #NFT #Metaverse $VADER $OHM
https://t.co/ugkHU7PgOm",https://twitter.com/thichthatsu/status/1483953694375034882,"January 20, 2022 at 08:05AM"
@Musttbe_,RT @schnedwob: big things happening in the metaverse rn https://t.co/G2dZFc1qjp,https://twitter.com/Musttbe_/status/1483953696119664642,"January 20, 2022 at 08:05AM"
@jenoforace,"RT @CryptoBrace: 👀 Sneak peek of @PolyMonOfficial 

I’m excited for their upcoming drop! 🤞

I’m already whitelisted! 🍀

✅ Follow @PolyMonOfficial to have a chance on Whitelist! 

#NFT #NFTgaming #NFTgiveaway #Metaverse #NFTCommmunity https://t.co/D0ZK4sisBc",https://twitter.com/jenoforace/status/1483953698883915776,"January 20, 2022 at 08:05AM"
@join104family,"RT @The_Real_Mutant: 🟩CryptoMutant X @kryxivia 🎮 NFT Giveaway 🎉🟦
We are thrilled to announce our partnership with @kryxivia an interactive and fun 3D MMORPG  Blockchain-Metavere Game🙌

100 users will win FREE Exclusive Early NFTs

Fill the form👇
https://t.co/IdNZEC6RTW
#NFT #Giveaway #metaverse https://t.co/MIlL2qeFol",https://twitter.com/join104family/status/1483953703875153921,"January 20, 2022 at 08:05AM"
